Date,State,Total_Cases,New_Cases,Total_Deaths,New_Deaths
2021-11-07,AZ,1189708,3231,21409,1
2021-11-08,AZ,1192365,2657,21409,0
2021-11-09,AZ,1195483,3118,21486,77
2021-11-10,AZ,1199277,3794,21525,39
2021-11-11,AZ,1202901,3624,21549,24
2021-11-12,AZ,1207348,4447,21600,51
2021-11-13,AZ,1211333,3985,21651,51
2021-11-14,AZ,1214419,3086,21653,2
2021-11-15,AZ,1217193,2774,21653,0
2021-11-16,AZ,1220433,3240,21736,83
2021-11-17,AZ,1223892,3459,21752,16
2021-11-18,AZ,1228076,4184,21808,56
2021-11-19,AZ,1233146,5070,21886,78
2021-11-20,AZ,1238249,5103,21939,53
2021-11-21,AZ,1241878,3629,21940,1
2021-11-22,AZ,1245127,3249,21942,2
2021-11-23,AZ,1248184,3057,22062,120
2021-11-24,AZ,1252248,4064,22098,36
2021-11-25,AZ,1255597,3349,22173,75
2021-11-26,AZ,1258919,3322,22177,4
2021-11-27,AZ,1262574,3655,22224,47
2021-11-28,AZ,1264848,2274,22229,5
2021-11-29,AZ,1266809,1961,22230,1
2021-11-30,AZ,1269780,2971,22307,77
2021-12-01,AZ,1272943,3163,22350,43
2021-12-02,AZ,1276955,4012,22383,33
2021-12-03,AZ,1282191,5236,22397,14
2021-12-04,AZ,1288234,6043,22561,164
2021-12-05,AZ,1292054,3820,22589,28
2021-12-06,AZ,1295076,3022,22589,0
2021-12-07,AZ,1298091,3015,22761,172
2021-12-08,AZ,1301597,3506,22779,18
2021-12-09,AZ,1305260,3663,22854,75
2021-12-10,AZ,1309184,3924,22947,93
2021-12-11,AZ,1312958,3774,23021,74
2021-12-12,AZ,1316189,3231,23036,15
2021-12-13,AZ,1318580,2391,23040,4
2021-12-14,AZ,1320748,2168,23243,203
2021-12-15,AZ,1323997,3249,23324,81
2021-12-16,AZ,1326908,2911,23344,20
2021-12-17,AZ,1330594,3686,23487,143
2021-12-18,AZ,1334061,3467,23516,29
2021-12-19,AZ,1336806,2745,23519,3
2021-12-20,AZ,1338982,2176,23519,0
2021-12-21,AZ,1341377,2395,23742,223
2021-12-22,AZ,1344183,2806,23816,74
2021-12-23,AZ,1347405,3222,23841,25
2021-12-24,AZ,1351213,3808,23913,72
2021-12-25,AZ,1354708,3495,23983,70
2021-12-26,AZ,1355052,344,23982,-1
2021-12-27,AZ,1362693,7641,23982,0
2021-12-28,AZ,1364669,1976,24144,162
2021-12-29,AZ,1368080,3411,24171,27
2021-12-30,AZ,1373767,5687,24212,41
2021-12-31,AZ,1381488,7721,24229,17
2022-01-01,AZ,1389708,8220,24354,125
2022-01-02,AZ,1390409,701,24355,1
2022-01-03,AZ,1404601,14192,24355,0
2022-01-04,AZ,1411813,7212,24509,154
2022-01-05,AZ,1419562,7749,24570,61
2022-01-06,AZ,1430241,10679,24586,16
2022-01-07,AZ,1445129,14888,24616,30
2022-01-08,AZ,1461633,16504,24704,88
2022-01-09,AZ,1477483,15850,24773,69
2022-01-10,AZ,1491420,13937,24773,0
2022-01-11,AZ,1505580,14160,24986,213
2022-01-12,AZ,1524363,18783,24992,6
2022-01-13,AZ,1542936,18573,25002,10
2022-01-14,AZ,1563193,20257,25068,66
2022-01-15,AZ,1588155,24962,25171,103
2022-01-16,AZ,1609792,21637,25211,40
2022-01-17,AZ,1621858,12066,25212,1
2022-01-18,AZ,1645694,23836,25395,183
2022-01-19,AZ,1666191,20497,25416,21
2022-01-20,AZ,1683915,17724,25429,13
2022-01-21,AZ,1701949,18034,25502,73
2022-01-22,AZ,1729630,27681,25557,55
2022-01-23,AZ,1752552,22922,25623,66
2022-01-24,AZ,1767302,14750,25624,1
2022-01-25,AZ,1781274,13972,25624,0
2022-01-26,AZ,1799503,18229,25899,275
2022-01-27,AZ,1813796,14293,25932,33
2022-01-28,AZ,1829406,15610,26001,69
2022-01-29,AZ,1844912,15506,26183,182
2022-01-30,AZ,1858385,13473,26206,23
2022-01-31,AZ,1870644,12259,26205,-1
2022-02-01,AZ,1878211,7567,26345,140
2022-02-02,AZ,1886541,8330,26369,24
2022-02-03,AZ,1894335,7794,26430,61
2022-02-04,AZ,1903412,9077,26530,100
2022-02-05,AZ,1911655,8243,26628,98
2022-02-06,AZ,1918034,6379,26639,11
2022-02-07,AZ,1922450,4416,26639,0
2022-02-08,AZ,1926240,3790,26822,183
2022-02-09,AZ,1931642,5402,26856,34
2022-02-10,AZ,1939021,7379,27021,165
2022-02-11,AZ,1941802,2781,27073,52
2022-02-12,AZ,1946086,4284,27164,91
2022-02-13,AZ,1950483,4397,27180,16
2022-02-14,AZ,1953168,2685,27181,1
2022-02-15,AZ,1954908,1740,27186,5
2022-02-16,AZ,1957085,2177,27189,3
2022-02-17,AZ,1959866,2781,27398,209
2022-02-18,AZ,1962920,3054,27513,115
2022-02-19,AZ,1965659,2739,27618,105
2022-02-20,AZ,1967702,2043,27622,4
2022-02-21,AZ,1967704,2,27622,0
2022-02-22,AZ,1970442,2738,27751,129
2022-02-23,AZ,1971678,1236,27790,39
2022-02-24,AZ,1973479,1801,27876,86
2022-02-25,AZ,1975252,1773,27931,55
2022-02-26,AZ,1976890,1638,27946,15
2022-02-27,AZ,1976890,0,27946,0
2022-02-28,AZ,1976890,0,27946,0
2022-03-01,AZ,1976890,0,27946,0
2022-03-02,AZ,1980769,3879,27708,0
2022-03-03,AZ,1980769,0,27708,0
2022-03-04,AZ,1980769,0,27708,0
2022-03-05,AZ,1980769,0,27708,0
2022-03-06,AZ,1980769,0,27708,0
2022-03-07,AZ,1980769,0,27708,0
2022-03-08,AZ,1980769,0,27708,0
2022-03-09,AZ,1987318,6549,28090,382
2022-03-10,AZ,1987318,0,28090,0
2022-03-11,AZ,1987318,0,28090,0
2022-03-12,AZ,1987318,0,28090,0
2022-03-13,AZ,1987318,0,28090,0
2022-03-14,AZ,1987318,0,28090,0
2022-03-15,AZ,1987318,0,28090,0
2022-03-16,AZ,1992471,5153,28547,457
2022-03-17,AZ,1992471,0,28547,0
2022-03-18,AZ,1992471,0,28547,0
2022-03-19,AZ,1992471,0,28547,0
2022-03-20,AZ,1992471,0,28547,0
2022-03-21,AZ,1992471,0,28547,0
2022-03-22,AZ,1992471,0,28547,0
2022-03-23,AZ,1997037,4566,28883,336
2022-03-24,AZ,1997037,0,28883,0
2022-03-25,AZ,1997037,0,28883,0
2022-03-26,AZ,1997037,0,28883,0
2022-03-27,AZ,1997037,0,28883,0
2022-03-28,AZ,1997037,0,28883,0
2022-03-29,AZ,1997037,0,28883,0
2022-03-30,AZ,2007180,10143,29268,385
2022-03-31,AZ,2007180,0,29268,0
2022-04-01,AZ,2007180,0,29268,0
2022-04-02,AZ,2007180,0,29268,0
2022-04-03,AZ,2007180,0,29268,0
2022-04-04,AZ,2007180,0,29268,0
2022-04-05,AZ,2007180,0,29268,0
2022-04-06,AZ,2014020,6840,29681,413
2022-04-07,AZ,2014020,0,29681,0
2022-04-08,AZ,2014020,0,29681,0
2022-04-09,AZ,2014020,0,29681,0
2022-04-10,AZ,2014020,0,29681,0
2022-04-11,AZ,2014020,0,29681,0
2022-04-12,AZ,2014020,0,29681,0
2022-04-13,AZ,2016797,2777,29823,142
2022-04-14,AZ,2016797,0,29823,0
2022-04-15,AZ,2016797,0,29823,0
2022-04-16,AZ,2016797,0,29823,0
2022-04-17,AZ,2016797,0,29823,0
2022-04-18,AZ,2016797,0,29823,0
2022-04-19,AZ,2016797,0,29823,0
2022-04-20,AZ,2019174,2377,29852,29
2022-04-21,AZ,2019174,0,29852,0
2022-04-22,AZ,2019174,0,29852,0
2022-04-23,AZ,2019174,0,29852,0
2022-04-24,AZ,2019174,0,29852,0
2022-04-25,AZ,2019174,0,29852,0
2022-04-26,AZ,2019174,0,29852,0
2022-04-27,AZ,2021524,2350,29951,99
2022-04-28,AZ,2021524,0,29951,0
2022-04-29,AZ,2021524,0,29951,0
2022-04-30,AZ,2021524,0,29951,0
2022-05-01,AZ,2021524,0,29951,0
2022-05-02,AZ,2021524,0,29951,0
2022-05-03,AZ,2021524,0,29951,0
2022-05-04,AZ,2025435,3911,30189,238
2022-05-05,AZ,2025435,0,30189,0
2022-05-06,AZ,2025435,0,30189,0
2022-05-07,AZ,2025435,0,30189,0
2022-05-08,AZ,2025435,0,30189,0
2022-05-09,AZ,2025435,0,30189,0
2022-05-10,AZ,2025435,0,30189,0
2022-05-11,AZ,2030925,5490,30230,41
2022-05-12,AZ,2030925,0,30230,0
2022-05-13,AZ,2030925,0,30230,0
2022-05-14,AZ,2030925,0,30230,0
2022-05-15,AZ,2030925,0,30230,0
2022-05-16,AZ,2030925,0,30230,0
2022-05-17,AZ,2030925,0,30230,0
2022-05-18,AZ,2038129,7204,30259,29
2022-05-19,AZ,2038129,0,30259,0
2022-05-20,AZ,2038129,0,30259,0
2022-05-21,AZ,2038129,0,30259,0
2022-05-22,AZ,2038129,0,30259,0
2022-05-23,AZ,2038129,0,30259,0
2022-05-24,AZ,2038129,0,30259,0
2022-05-25,AZ,2049627,11498,30299,40
2022-05-26,AZ,2049627,0,30299,0
2022-05-27,AZ,2049627,0,30299,0
2022-05-28,AZ,2049627,0,30299,0
2022-05-29,AZ,2049627,0,30299,0
2022-05-30,AZ,2049627,0,30299,0
2022-05-31,AZ,2049627,0,30299,0
2022-06-01,AZ,2062669,13042,30332,33
2022-06-02,AZ,2062669,0,30332,0
2022-06-03,AZ,2062669,0,30332,0
2022-06-04,AZ,2062669,0,30332,0
2022-06-05,AZ,2062669,0,30332,0
2022-06-06,AZ,2062669,0,30332,0
2022-06-07,AZ,2062669,0,30332,0
2022-06-08,AZ,2077346,14677,30372,40
2022-06-09,AZ,2077346,0,30372,0
2022-06-10,AZ,2077346,0,30372,0
2022-06-11,AZ,2077346,0,30372,0
2022-06-12,AZ,2077346,0,30372,0
2022-06-13,AZ,2077346,0,30372,0
2022-06-14,AZ,2077346,0,30372,0
2022-06-15,AZ,2093680,16334,30400,28
2022-06-16,AZ,2093680,0,30400,0
2022-06-17,AZ,2093680,0,30400,0
2022-06-18,AZ,2093680,0,30400,0
2022-06-19,AZ,2093680,0,30400,0
2022-06-20,AZ,2093680,0,30400,0
2022-06-21,AZ,2093680,0,30400,0
2022-06-22,AZ,2109053,15373,30452,52
2022-06-23,AZ,2109053,0,30452,0
2022-06-24,AZ,2109053,0,30452,0
2022-06-25,AZ,2109053,0,30452,0
2022-06-26,AZ,2109053,0,30452,0
2022-06-27,AZ,2109053,0,30452,0
2022-06-28,AZ,2109053,0,30452,0
2022-06-29,AZ,2125567,16514,30515,63
2022-06-30,AZ,2125567,0,30515,0
2022-07-01,AZ,2125567,0,30515,0
2022-07-02,AZ,2125567,0,30515,0
2022-07-03,AZ,2125567,0,30515,0
2022-07-04,AZ,2125567,0,30515,0
2022-07-05,AZ,2125567,0,30515,0
2022-07-06,AZ,2145765,20198,30572,57
2022-07-07,AZ,2145765,0,30572,0
2022-07-08,AZ,2145765,0,30572,0
2022-07-09,AZ,2145765,0,30572,0
2022-07-10,AZ,2145765,0,30572,0
2022-07-11,AZ,2145765,0,30572,0
2022-07-12,AZ,2145765,0,30572,0
2022-07-13,AZ,2161045,15280,30632,60
2022-07-14,AZ,2161045,0,30632,0
2022-07-15,AZ,2161045,0,30632,0
2022-07-16,AZ,2161045,0,30632,0
2022-07-17,AZ,2161045,0,30632,0
2022-07-18,AZ,2161045,0,30632,0
2022-07-19,AZ,2161045,0,30632,0
2022-07-20,AZ,2179180,18135,30698,66
2022-07-21,AZ,2179180,0,30698,0
2022-07-22,AZ,2179180,0,30698,0
2022-07-23,AZ,2179180,0,30698,0
2022-07-24,AZ,2179180,0,30698,0
2022-07-25,AZ,2179180,0,30698,0
2022-07-26,AZ,2179180,0,30698,0
2022-07-27,AZ,2196429,17249,30768,70
2022-07-28,AZ,2196429,0,30768,0
2022-07-29,AZ,2196429,0,30768,0
2022-07-30,AZ,2196429,0,30768,0
2022-07-31,AZ,2196429,0,30768,0
2022-08-01,AZ,2196429,0,30768,0
2022-08-02,AZ,2196429,0,30768,0
2022-08-03,AZ,2211463,15034,30842,74
2022-08-04,AZ,2211463,0,30842,0
2022-08-05,AZ,2211463,0,30842,0
2022-08-06,AZ,2211463,0,30842,0
2022-08-07,AZ,2211463,0,30842,0
2022-08-08,AZ,2211463,0,30842,0
2022-08-09,AZ,2211463,0,30842,0
2022-08-10,AZ,2224964,13501,30901,59
2022-08-11,AZ,2224964,0,30901,0
2022-08-12,AZ,2224964,0,30901,0
2022-08-13,AZ,2224964,0,30901,0
2022-08-14,AZ,2224964,0,30901,0
2022-08-15,AZ,2224964,0,30901,0
2022-08-16,AZ,2224964,0,30901,0
2022-08-17,AZ,2237208,12244,30982,81
2022-08-18,AZ,2237208,0,30982,0
2022-08-19,AZ,2237208,0,30982,0
2022-08-20,AZ,2237208,0,30982,0
2022-08-21,AZ,2237208,0,30982,0
2022-08-22,AZ,2237208,0,30982,0
2022-08-23,AZ,2237208,0,30982,0
2022-08-24,AZ,2245713,8505,31047,65
2022-08-25,AZ,2245713,0,31047,0
2022-08-26,AZ,2245713,0,31047,0
2022-08-27,AZ,2245713,0,31047,0
2022-08-28,AZ,2245713,0,31047,0
2022-08-29,AZ,2245713,0,31047,0
2022-08-30,AZ,2245713,0,31047,0
2022-08-31,AZ,2254374,8661,31114,67
2022-09-01,AZ,2254374,0,31114,0
2022-09-02,AZ,2254374,0,31114,0
2022-09-03,AZ,2254374,0,31114,0
2022-09-04,AZ,2254374,0,31114,0
2022-09-05,AZ,2254374,0,31114,0
2022-09-06,AZ,2254374,0,31114,0
2022-09-07,AZ,2258040,3666,31162,48
2022-09-08,AZ,2258040,0,31162,0
2022-09-09,AZ,2258040,0,31162,0
2022-09-10,AZ,2258040,0,31162,0
2022-09-11,AZ,2258040,0,31162,0
2022-09-12,AZ,2258040,0,31162,0
2022-09-13,AZ,2258040,0,31162,0
2022-09-14,AZ,2264159,6119,31244,82
2022-09-15,AZ,2264159,0,31244,0
2022-09-16,AZ,2264159,0,31244,0
2022-09-17,AZ,2264159,0,31244,0
2022-09-18,AZ,2264159,0,31244,0
2022-09-19,AZ,2264159,0,31244,0
2022-09-20,AZ,2264159,0,31244,0
2022-09-21,AZ,2268158,3999,31326,82
2022-09-22,AZ,2268158,0,31326,0
2022-09-23,AZ,2268158,0,31326,0
2022-09-24,AZ,2268158,0,31326,0
2022-09-25,AZ,2268158,0,31326,0
2022-09-26,AZ,2268158,0,31326,0
2022-09-27,AZ,2268158,0,31326,0
2022-09-28,AZ,2271560,3402,31370,44
2022-09-29,AZ,2271560,0,31370,0
2022-09-30,AZ,2271560,0,31370,0
2022-10-01,AZ,2271560,0,31370,0
2022-10-02,AZ,2271560,0,31370,0
2022-10-03,AZ,2271560,0,31370,0
2022-10-04,AZ,2271560,0,31370,0
2022-10-05,AZ,2275235,3675,31406,36
2022-10-06,AZ,2275235,0,31406,0
2022-10-07,AZ,2275235,0,31406,0
2022-10-08,AZ,2275235,0,31406,0
2022-10-09,AZ,2275235,0,31406,0
2022-10-10,AZ,2275235,0,31406,0
2022-10-11,AZ,2275235,0,31406,0
2022-10-12,AZ,2277635,2400,31455,49
2022-10-13,AZ,2277635,0,31455,0
2022-10-14,AZ,2277635,0,31455,0
2022-10-15,AZ,2277635,0,31455,0
2022-10-16,AZ,2277635,0,31455,0
2022-10-17,AZ,2277635,0,31455,0
2022-10-18,AZ,2277635,0,31455,0
2020-01-22,CA,0,0,0,0
2020-01-23,CA,0,0,0,0
2020-01-24,CA,0,0,0,0
2020-01-25,CA,0,0,0,0
2020-01-26,CA,0,0,0,0
2020-01-27,CA,0,0,0,0
2020-01-28,CA,0,0,0,0
2020-01-29,CA,0,0,0,0
2020-01-30,CA,0,0,0,0
2020-01-31,CA,0,0,0,0
2020-02-01,CA,0,0,0,0
2020-02-02,CA,3,3,0,0
2020-02-03,CA,6,3,0,0
2020-02-04,CA,6,0,0,0
2020-02-05,CA,6,0,0,0
2020-02-06,CA,6,0,0,0
2020-02-07,CA,6,0,0,0
2020-02-08,CA,6,0,0,0
2020-02-09,CA,6,0,0,0
2020-02-10,CA,6,0,0,0
2020-02-11,CA,6,0,0,0
2020-02-12,CA,7,1,0,0
2020-02-13,CA,8,1,0,0
2020-02-14,CA,8,0,0,0
2020-02-15,CA,8,0,0,0
2020-02-16,CA,8,0,0,0
2020-02-17,CA,8,0,0,0
2020-02-18,CA,13,5,0,0
2020-02-19,CA,15,2,0,0
2020-02-20,CA,15,0,0,0
2020-02-21,CA,17,2,0,0
2020-02-22,CA,21,4,0,0
2020-02-23,CA,21,0,0,0
2020-02-24,CA,25,4,0,0
2020-02-25,CA,25,0,0,0
2020-02-26,CA,31,6,0,0
2020-02-27,CA,33,2,0,0
2020-02-28,CA,33,0,0,0
2020-02-29,CA,34,1,0,0
2020-03-01,CA,34,0,0,0
2020-03-02,CA,39,5,0,0
2020-03-03,CA,43,4,0,0
2020-03-04,CA,53,10,0,0
2020-03-05,CA,60,7,1,1
2020-03-06,CA,69,9,1,0
2020-03-07,CA,88,19,1,0
2020-03-08,CA,114,26,1,0
2020-03-09,CA,133,19,1,0
2020-03-10,CA,157,24,2,1
2020-03-11,CA,177,20,3,1
2020-03-12,CA,198,21,3,0
2020-03-13,CA,247,49,4,1
2020-03-14,CA,288,41,3,-1
2020-03-15,CA,335,47,4,1
2020-03-16,CA,392,57,5,1
2020-03-17,CA,472,80,5,0
2020-03-18,CA,510,38,7,2
2020-03-19,CA,675,165,15,8
2020-03-20,CA,1006,331,18,3
2020-03-21,CA,1224,218,24,6
2020-03-22,CA,1468,244,26,2
2020-03-23,CA,1733,265,35,9
2020-03-24,CA,1955,222,37,2
2020-03-25,CA,2535,580,48,11
2020-03-26,CA,3006,471,64,16
2020-03-27,CA,3801,795,78,14
2020-03-28,CA,4643,842,101,23
2020-03-29,CA,10566,5923,235,134
2020-03-30,CA,5763,-4803,135,-100
2020-03-31,CA,6932,1169,150,15
2020-04-01,CA,8155,1223,171,21
2020-04-02,CA,9191,1036,203,32
2020-04-03,CA,10701,1510,237,34
2020-04-04,CA,12026,1325,276,39
2020-04-05,CA,13438,1412,319,43
2020-04-06,CA,14336,898,343,24
2020-04-07,CA,15865,1529,374,31
2020-04-08,CA,16957,1092,443,69
2020-04-09,CA,18309,1352,492,49
2020-04-10,CA,19472,1163,541,49
2020-04-11,CA,20615,1143,581,40
2020-04-12,CA,21794,1179,620,39
2020-04-13,CA,22348,554,658,38
2020-04-14,CA,23253,905,692,34
2020-04-15,CA,24424,1171,788,96
2020-04-16,CA,26182,1758,870,82
2020-04-17,CA,27528,1346,950,80
2020-04-18,CA,28963,1435,1024,74
2020-04-19,CA,30333,1370,1117,93
2020-04-20,CA,30978,645,1147,30
2020-04-21,CA,33261,2283,1188,41
2020-04-22,CA,35396,2135,1293,105
2020-04-23,CA,37369,1973,1396,103
2020-04-24,CA,39254,1885,1489,93
2020-04-25,CA,41137,1883,1573,84
2020-04-26,CA,42164,1027,1647,74
2020-04-27,CA,43464,1300,1676,29
2020-04-28,CA,45031,1567,1721,45
2020-04-29,CA,46500,1469,1809,88
2020-04-30,CA,48917,2417,1890,81
2020-05-01,CA,50442,1525,1988,98
2020-05-02,CA,52197,1755,2083,95
2020-05-03,CA,53616,1419,2138,55
2020-05-04,CA,54937,1321,2178,40
2020-05-05,CA,56212,1275,2221,43
2020-05-06,CA,58815,2603,2325,104
2020-05-07,CA,60614,1799,2412,87
2020-05-08,CA,62512,1898,2493,81
2020-05-09,CA,64561,2049,2576,83
2020-05-10,CA,66680,2119,2657,81
2020-05-11,CA,67939,1259,2691,34
2020-05-12,CA,69382,1443,2752,61
2020-05-13,CA,65981,-3401,2656,-96
2020-05-14,CA,73164,7183,2926,270
2020-05-15,CA,74936,1772,3029,103
2020-05-16,CA,76793,1857,3119,90
2020-05-17,CA,78839,2046,3180,61
2020-05-18,CA,80430,1591,3216,36
2020-05-19,CA,81795,1365,3250,34
2020-05-20,CA,84057,2262,3374,124
2020-05-21,CA,86197,2140,3451,77
2020-05-22,CA,88444,2247,3544,93
2020-05-23,CA,90631,2187,3589,45
2020-05-24,CA,92710,2079,3646,57
2020-05-25,CA,94558,1848,3666,20
2020-05-26,CA,96733,2175,3679,13
2020-05-27,CA,98980,2247,3707,28
2020-05-28,CA,101697,2717,3816,109
2020-05-29,CA,103886,2189,3904,88
2020-05-30,CA,106878,2992,3985,81
2020-05-31,CA,110583,3705,4043,58
2020-06-01,CA,113006,2423,4080,37
2020-06-02,CA,115310,2304,4127,47
2020-06-03,CA,117687,2377,4231,104
2020-06-04,CA,119807,2120,4298,67
2020-06-05,CA,122901,3094,4368,70
2020-06-06,CA,126016,3115,4435,67
2020-06-07,CA,128812,2796,4501,66
2020-06-08,CA,131319,2507,4528,27
2020-06-09,CA,133489,2170,4559,31
2020-06-10,CA,136191,2702,4663,104
2020-06-11,CA,139281,3090,4769,106
2020-06-12,CA,141983,2702,4832,63
2020-06-13,CA,145643,3660,4879,47
2020-06-14,CA,148855,3212,4961,82
2020-06-15,CA,151452,2597,4980,19
2020-06-16,CA,153560,2108,5002,22
2020-06-17,CA,157015,3455,5064,62
2020-06-18,CA,161099,4084,5142,78
2020-06-19,CA,165416,4317,5250,108
2020-06-20,CA,169309,3893,5318,68
2020-06-21,CA,173824,4515,5402,84
2020-06-22,CA,178054,4230,5425,23
2020-06-23,CA,183073,5019,5445,20
2020-06-24,CA,190222,7149,5499,54
2020-06-25,CA,195571,5349,5603,104
2020-06-26,CA,200461,4890,5717,114
2020-06-27,CA,206433,5972,5786,69
2020-06-28,CA,210412,3979,5811,25
2020-06-29,CA,216550,6138,5850,39
2020-06-30,CA,222917,6367,5877,27
2020-07-01,CA,232657,9740,5978,101
2020-07-02,CA,240195,7538,6059,81
2020-07-03,CA,248235,8040,6184,125
2020-07-04,CA,254745,6510,6247,63
2020-07-05,CA,260155,5410,6265,18
2020-07-06,CA,271684,11529,6301,36
2020-07-07,CA,277774,6090,6362,61
2020-07-08,CA,289468,11694,6475,113
2020-07-09,CA,296499,7031,6621,146
2020-07-10,CA,304297,7798,6787,166
2020-07-11,CA,312344,8047,6892,105
2020-07-12,CA,320804,8460,6989,97
2020-07-13,CA,329162,8358,7014,25
2020-07-14,CA,336447,7285,7039,25
2020-07-15,CA,347634,11187,7164,125
2020-07-16,CA,356178,8544,7283,119
2020-07-17,CA,366164,9986,7409,126
2020-07-18,CA,375363,9199,7530,121
2020-07-19,CA,384692,9329,7620,90
2020-07-20,CA,391538,6846,7651,31
2020-07-21,CA,400769,9231,7677,26
2020-07-22,CA,413576,12807,7793,116
2020-07-23,CA,425616,12040,7949,156
2020-07-24,CA,434828,9212,8096,147
2020-07-25,CA,445400,10572,8242,146
2020-07-26,CA,453659,8259,8382,140
2020-07-27,CA,460550,6891,8412,30
2020-07-28,CA,466550,6000,8436,24
2020-07-29,CA,475305,8755,8516,80
2020-07-30,CA,485502,10197,8751,235
2020-07-31,CA,493588,8086,8939,188
2020-08-01,CA,500130,6542,9095,156
2020-08-02,CA,509162,9032,9252,157
2020-08-03,CA,514901,5739,9326,74
2020-08-04,CA,519427,4526,9349,23
2020-08-05,CA,524722,5295,9520,171
2020-08-06,CA,529980,5258,9660,140
2020-08-07,CA,538416,8436,9807,147
2020-08-08,CA,545787,7371,9982,175
2020-08-09,CA,554160,8373,10173,191
2020-08-10,CA,561911,7751,10247,74
2020-08-11,CA,574411,12500,10272,25
2020-08-12,CA,586056,11645,10491,219
2020-08-13,CA,593141,7085,10666,175
2020-08-14,CA,601075,7934,10831,165
2020-08-15,CA,613689,12614,10994,163
2020-08-16,CA,621562,7873,11104,110
2020-08-17,CA,628031,6469,11114,10
2020-08-18,CA,632667,4636,11145,31
2020-08-19,CA,638831,6164,11301,156
2020-08-20,CA,644751,5920,11466,165
2020-08-21,CA,650336,5585,11590,124
2020-08-22,CA,656892,6556,11741,151
2020-08-23,CA,663669,6777,11945,204
2020-08-24,CA,668615,4946,11955,10
2020-08-25,CA,673095,4480,12003,48
2020-08-26,CA,679099,6004,12158,155
2020-08-27,CA,683529,4430,12296,138
2020-08-28,CA,688858,5329,12461,165
2020-08-29,CA,693839,4981,12569,108
2020-08-30,CA,699909,6070,12745,176
2020-08-31,CA,704085,4176,12757,12
2020-09-01,CA,707797,3712,12795,38
2020-09-02,CA,712052,4255,12953,158
2020-09-03,CA,717177,5125,13120,167
2020-09-04,CA,722283,5106,13292,172
2020-09-05,CA,727239,4956,13469,177
2020-09-06,CA,732144,4905,13592,123
2020-09-07,CA,735235,3091,13596,4
2020-09-08,CA,737911,2676,13647,51
2020-09-09,CA,739527,1616,13727,80
2020-09-10,CA,742865,3338,13847,120
2020-09-11,CA,746191,3326,13963,116
2020-09-12,CA,750298,4107,14082,119
2020-09-13,CA,754923,4625,14210,128
2020-09-14,CA,757778,2855,14211,1
2020-09-15,CA,760013,2235,14260,49
2020-09-16,CA,762963,2950,14411,151
2020-09-17,CA,766201,3238,14517,106
2020-09-18,CA,769831,3630,14627,110
2020-09-19,CA,774135,4304,14762,135
2020-09-20,CA,778400,4265,14848,86
2020-09-21,CA,781694,3294,14873,25
2020-09-22,CA,784324,2630,14900,27
2020-09-23,CA,787470,3146,15038,138
2020-09-24,CA,790640,3170,15154,116
2020-09-25,CA,794040,3400,15256,102
2020-09-26,CA,798237,4197,15361,105
2020-09-27,CA,802308,4071,15432,71
2020-09-28,CA,805263,2955,15451,19
2020-09-29,CA,807425,2162,15462,11
2020-09-30,CA,810625,3200,15657,195
2020-10-01,CA,813687,3062,15757,100
2020-10-02,CA,817277,3590,15918,161
2020-10-03,CA,819436,2159,15932,14
2020-10-04,CA,823729,4293,15999,67
2020-10-05,CA,826784,3055,16020,21
2020-10-06,CA,828461,1677,16046,26
2020-10-07,CA,831225,2764,16131,85
2020-10-08,CA,834800,3575,16225,94
2020-10-09,CA,838606,3806,16298,73
2020-10-10,CA,842776,4170,16380,82
2020-10-11,CA,846579,3803,16460,80
2020-10-12,CA,850028,3449,16470,10
2020-10-13,CA,852406,2378,16480,10
2020-10-14,CA,855072,2666,16522,42
2020-10-15,CA,858401,3329,16621,99
2020-10-16,CA,861476,3075,16712,91
2020-10-17,CA,864455,2979,16790,78
2020-10-18,CA,867317,2862,16883,93
2020-10-19,CA,870791,3474,16894,11
2020-10-20,CA,874077,3286,16908,14
2020-10-21,CA,877784,3707,16987,79
2020-10-22,CA,880724,2940,17123,136
2020-10-23,CA,886865,6141,17185,62
2020-10-24,CA,892810,5945,17231,46
2020-10-25,CA,898029,5219,17286,55
2020-10-26,CA,901010,2981,17298,12
2020-10-27,CA,904198,3188,17313,15
2020-10-28,CA,908713,4515,17429,116
2020-10-29,CA,912904,4191,17502,73
2020-10-30,CA,916918,4014,17547,45
2020-10-31,CA,922005,5087,17605,58
2020-11-01,CA,926534,4529,17662,57
2020-11-02,CA,930628,4094,17683,21
2020-11-03,CA,934672,4044,17692,9
2020-11-04,CA,940010,5338,17771,79
2020-11-05,CA,944576,4566,17833,62
2020-11-06,CA,951094,6518,17898,65
2020-11-07,CA,956957,5863,17944,46
2020-11-08,CA,966500,9543,18022,78
2020-11-09,CA,971851,5351,18019,-3
2020-11-10,CA,977218,5367,18027,8
2020-11-11,CA,984682,7464,18094,67
2020-11-12,CA,991609,6927,18137,43
2020-11-13,CA,998502,6893,18163,26
2020-11-14,CA,1008377,9875,18237,74
2020-11-15,CA,1019345,10968,18302,65
2020-11-16,CA,1029235,9890,18323,21
2020-11-17,CA,1037978,8743,18343,20
2020-11-18,CA,1047789,9811,18395,52
2020-11-19,CA,1059267,11478,18502,107
2020-11-20,CA,1072272,13005,18593,91
2020-11-21,CA,1087714,15442,18681,88
